# pofo simdata v1
# id: IE00BK5BQT80
# name: Vanguard FTSE All-World: world equity (cap-weighted US/dev-ex-US/EM)
# method: cap-weighted VFINX + VTMGX + VEIEX (US / developed-ex-US / emerging), weights pinned to the FTSE All-World split published for 2009-10-31 (40.4/46.1/13.5) and drifted by the legs' own returns, net issuance ignored (~1988→), real VWRA grafted from 2019
# validation: corr=0.665 (weekly 0.936) beta=0.62 TE=14.7%/yr CAGR sim 13.62% vs real 13.05% (overlap 1762 d from 2019-07-23 to 2026-09-17) vs IE00BK5BQT80
# generated: 2026-09-19
date,close
1987-12-31,7.305145
1988-01-04,7.377059
1988-01-05,7.400114
1988-01-06,7.402584
1988-01-07,7.419874
1988-01-08,7.276613
1988-01-11,7.309546
1988-01-12,7.293079
1988-01-13,7.297196
1988-01-14,7.297196
1988-01-15,7.347419
1988-01-18,7.346596
1988-01-19,7.325189
1988-01-20,7.270849
1988-01-21,7.274966
1988-01-22,7.302137
1988-01-25,7.349066
1988-01-26,7.328483
1988-01-27,7.326837
1988-01-28,7.358947
1988-01-29,7.389411
1988-01-31,7.490505
1988-02-01,7.474860
1988-02-02,7.479801
1988-02-03,7.452630
1988-02-04,7.454277
1988-02-05,7.445220
1988-02-08,7.430400
1988-02-09,7.452630
1988-02-10,7.492973
1988-02-11,7.487209
1988-02-12,7.501208
1988-02-16,7.501208
1988-02-17,7.515204
1988-02-18,7.504501
1988-02-19,7.534965
1988-02-22,7.567898
1988-02-23,7.562959
1988-02-24,7.559664
1988-02-25,7.535788
1988-02-26,7.543198
1988-02-29,7.927694
1988-03-01,7.924402
1988-03-02,7.930989
1988-03-03,7.930165
1988-03-04,7.925225
1988-03-07,7.926047
1988-03-08,7.943339
1988-03-09,7.940869
1988-03-10,7.898055
1988-03-11,7.907112
1988-03-14,7.918638
1988-03-15,7.916168
1988-03-16,7.938397
1988-03-17,7.958982
1988-03-18,7.958158
1988-03-21,7.939221
1988-03-22,7.940045
1988-03-23,7.940869
1988-03-24,7.895583
1988-03-25,7.856886
1988-03-28,7.853596
1988-03-29,7.870176
1988-03-30,7.854423
1988-03-31,8.222551
1988-04-04,8.200163
1988-04-05,8.220892
1988-04-06,8.278101
1988-04-07,8.283906
1988-04-08,8.310438
1988-04-11,8.316241
1988-04-12,8.326192
1988-04-13,8.327851
1988-04-14,8.230013
1988-04-15,8.230842
1988-04-18,8.225867
1988-04-19,8.215089
1988-04-20,8.200992
1988-04-21,8.202651
1988-04-22,8.233328
1988-04-25,8.253228
1988-04-26,8.265665
1988-04-27,8.264835
1988-04-28,8.254886
1988-04-29,8.244108
1988-04-30,8.341259
1988-05-02,8.343745
1988-05-03,8.356185
1988-05-04,8.334626
1988-05-05,8.323847
1988-05-06,8.313069
1988-05-09,8.307264
1988-05-10,8.316384
1988-05-11,8.280731
1988-05-12,8.284879
1988-05-13,8.308925
1988-05-16,8.326335
1988-05-17,8.300631
1988-05-18,8.267468
1988-05-19,8.277416
1988-05-20,8.280731
1988-05-23,8.263321
1988-05-24,8.285708
1988-05-25,8.288194
1988-05-26,8.295656
1988-05-27,8.286537
1988-05-31,8.178124
1988-06-01,8.216265
1988-06-02,8.204657
1988-06-03,8.214603
1988-06-06,8.219580
1988-06-07,8.204657
1988-06-08,8.256892
1988-06-09,8.246943
