# pofo simdata v1
# id: LU1832174962
# name: Independance AM Europe Small: France sibling graft
# method: Independance AM France Small & Mid NAV (LU0131510165, same manager and process, monthly correlation ~0.95 on the 2018-2026 overlap; fees already in NAV, no adjustment) as the pre-inception proxy; real LU1832174962 grafted from 2018
# validation: corr=0.935 (weekly 0.956) beta=0.93 TE=7.5%/yr CAGR sim 5.30% vs real 11.58% (overlap 1493 d from 2018-06-13 to 2026-06-30) vs LU1832174962
# generated: 2026-07-18
date,close
1990-08-17,3.773115
1990-09-28,3.488119
1990-10-31,3.524341
1990-11-30,3.538679
1990-12-31,3.552262
1991-01-31,3.572637
1991-02-28,3.612380
1991-03-29,3.651621
1991-04-30,3.648602
1991-05-31,3.654388
1991-06-28,3.641811
1991-07-31,3.640553
1991-08-30,3.628228
1991-09-30,3.663192
1991-10-31,3.622694
1991-11-29,3.560563
1991-12-31,3.499942
1992-01-31,3.545722
1992-02-28,3.516795
1992-03-31,3.587981
1992-04-30,3.606595
1992-05-29,3.646590
1992-06-30,3.614896
1992-07-31,3.547734
1992-08-31,3.469254
1992-09-30,3.366625
1992-10-30,3.257959
1992-11-30,3.192558
1992-12-01,3.162122
1992-12-31,3.162122
1993-01-29,3.128416
1993-02-26,3.214694
1993-03-31,3.336691
1993-04-30,3.390521
1993-05-31,3.386245
1993-06-30,3.374423
1993-07-30,3.401589
1993-08-31,3.546477
1993-09-30,3.617914
1993-10-29,3.745446
1993-11-30,3.789717
1993-12-31,3.961268
1994-01-31,4.476675
1994-02-28,4.540315
1994-03-31,4.666086
1994-04-29,4.578298
1994-05-09,4.465859
1994-05-31,4.465859
1994-06-30,4.246264
1994-07-29,4.439950
1994-08-31,4.509124
1994-09-30,4.435171
1994-10-31,4.368261
1994-11-30,4.416809
1994-12-05,4.221361
1994-12-30,4.221361
1995-01-31,4.182875
1995-02-28,4.318708
1995-03-31,4.292296
1995-04-28,4.243497
1995-05-01,4.243497
1995-05-31,4.406244
1995-06-30,4.349144
1995-07-31,4.376059
1995-08-31,4.342101
1995-09-29,4.310155
1995-10-31,4.212809
1995-11-30,4.068927
1995-12-15,3.758526
1995-12-29,3.783177
1996-01-31,4.133825
1996-02-29,4.627851
1996-03-29,4.876374
1996-04-30,4.948818
1996-05-17,4.863294
1996-05-31,4.879141
1996-06-28,4.821035
1996-07-19,4.761168
1996-07-26,4.761168
1996-07-31,4.551383
1996-08-16,4.521450
1996-08-30,4.503339
1996-09-20,4.466111
1996-09-30,4.529499
1996-10-18,4.558175
1996-10-31,4.636907
1996-11-15,4.722934
1996-11-29,4.709099
1996-12-13,4.446742
1996-12-31,4.497805
1997-01-17,4.712872
1997-01-31,4.902786
1997-02-14,5.094460
1997-02-28,5.332418
1997-03-14,5.494662
1997-03-28,5.507993
1997-03-31,5.507993
1997-04-18,5.401340
1997-04-30,5.350529
1997-05-16,5.396058
1997-05-30,5.200862
1997-06-13,5.308773
1997-06-30,5.298711
1997-07-18,5.298711
1997-07-31,5.536166
1997-08-15,5.509754
1997-08-29,5.368640
1997-09-12,5.353044
1997-09-30,5.523337
1997-10-17,5.564339
1997-10-31,5.141750
1997-11-14,5.196334
1997-11-21,5.196334
1997-11-28,5.221740
1997-12-19,5.233562
1997-12-31,5.106031
1998-01-16,5.226519
1998-01-30,5.471017
1998-02-13,5.636531
1998-02-27,5.938380
1998-03-20,5.652126
1998-03-31,6.504599
1998-04-17,6.725703
1998-04-30,7.099493
1998-05-08,7.099493
1998-05-15,7.629742
1998-05-29,7.445614
1998-06-19,7.678038
1998-06-30,7.315819
1998-07-17,7.608109
1998-07-31,7.588489
1998-08-14,7.232056
1998-08-31,6.904801
1998-09-18,6.485985
1998-09-30,5.938380
1998-10-16,5.869458
1998-10-30,6.119741
1998-11-20,6.134834
1998-11-30,5.944669
1998-12-15,5.535160
1998-12-31,5.691870
1999-01-15,5.630242
1999-01-29,5.437814
1999-02-19,5.489379
1999-02-26,5.489379
1999-03-19,5.491045
1999-03-31,5.359434
1999-04-16,5.377759
1999-04-30,5.459392
1999-05-17,5.754269
1999-05-31,5.712620
1999-06-15,5.782591
1999-06-30,5.930862
1999-07-15,6.030820
1999-07-30,5.837568
1999-08-16,5.932528
1999-08-31,6.087464
1999-09-15,6.199084
1999-09-30,6.129113
1999-10-15,6.199084
1999-10-29,6.307372
1999-11-15,6.354019
1999-11-30,6.498959
1999-12-15,6.815494
1999-12-31,7.000416
2000-01-17,7.371928
2000-01-31,7.488546
2000-02-15,8.388172
2000-02-29,8.293211
2000-03-15,8.194919
2000-03-31,8.081633
2000-04-17,7.876718
2000-04-28,7.966681
2000-05-15,8.233236
2000-05-31,8.099958
2000-06-15,8.281549
2000-06-30,8.404831
2000-07-17,8.461474
2000-07-31,8.394835
2000-08-16,8.583090
2000-08-31,8.743024
2000-09-15,9.024573
2000-09-29,8.609746
2000-10-16,8.241566
2000-10-31,8.573095
2000-11-15,8.474802
2000-11-30,8.643065
2000-12-15,8.588088
2000-12-29,8.867972
2001-01-15,9.006247
2001-01-31,9.536027
2001-02-15,9.820908
2001-02-28,9.700958
2001-03-15,9.287797
2001-03-30,9.474386
2001-04-17,9.559350
2001-04-30,9.707622
2001-05-15,10.104123
2001-05-31,10.145773
2001-06-15,9.989171
2001-06-29,9.927530
2001-07-13,9.819242
2001-07-31,9.572678
2001-08-16,9.714286
2001-08-31,9.662641
2001-09-17,8.164931
2001-09-28,8.201583
2001-10-15,8.331529
2001-10-31,8.569763
2001-11-15,8.651395
2001-11-30,8.882965
2001-12-17,8.864640
2001-12-31,8.891295
2002-01-15,9.309454
2002-01-31,9.484382
2002-02-15,9.542691
2002-02-28,9.591004
2002-03-15,9.834236
2002-03-28,10.095793
2002-04-15,10.354019
2002-04-30,10.635569
2002-05-15,10.773844
2002-05-31,10.647230
2002-06-17,10.427322
2002-06-28,10.334027
2002-07-15,10.080800
2002-07-31,9.859225
2002-08-16,9.792586
2002-08-30,9.792586
2002-09-16,9.466056
2002-09-30,8.879633
2002-10-15,8.471470
2002-10-31,9.186172
2002-11-15,9.176177
2002-11-29,9.342774
2002-12-16,9.426072
2002-12-31,9.162849
2003-01-15,9.247813
2003-01-31,9.089546
2003-02-17,8.969596
2003-02-28,8.661391
2003-03-17,8.208247
2003-03-31,8.398167
2003-04-15,8.856310
2003-04-30,9.084548
2003-05-15,9.417743
2003-05-30,9.439400
2003-06-03,9.577676
2003-06-16,9.964182
2003-06-30,10.257393
2003-07-15,10.578925
2003-07-31,11.233653
2003-08-18,11.187005
2003-08-29,11.308621
2003-09-15,11.355269
2003-09-30,11.366930
2003-10-15,11.570179
2003-10-31,11.690129
2003-11-17,11.796751
2003-11-28,11.926697
2003-12-15,11.946689
2003-12-31,11.906706
2004-01-15,12.518117
2004-01-30,12.811329
2004-02-16,13.131195
2004-02-27,13.479384
2004-03-15,13.412745
2004-03-31,13.765931
2004-04-15,13.735943
2004-04-30,13.904207
2004-05-17,13.536027
2004-05-28,13.810912
2004-05-31,13.810912
2004-06-15,14.159100
2004-06-30,14.477301
2004-07-15,14.157434
2004-07-30,13.967514
2004-08-16,13.689296
2004-08-31,13.897543
2004-09-15,14.117451
2004-09-30,14.234069
2004-10-15,14.608913
2004-10-29,14.645564
2004-11-15,15.170346
2004-11-30,15.626822
2004-12-15,16.003332
2004-12-31,16.681383
2005-01-17,17.397751
2005-01-31,18.617243
2005-02-15,19.073719
2005-02-28,19.513536
2005-03-15,19.711787
2005-03-31,18.960433
2005-04-15,18.913786
2005-04-29,18.114119
2005-05-16,18.370679
2005-05-31,18.770512
2005-06-15,18.997085
2005-06-30,18.883798
2005-07-15,19.486880
2005-07-29,20.254894
2005-08-12,20.451479
2005-08-31,20.556435
2005-09-15,21.234486
2005-09-30,22.045814
2005-10-17,21.904207
2005-10-31,21.062890
2005-11-15,20.971262
2005-11-30,20.974594
2005-12-15,21.286131
2005-12-30,21.867555
2006-01-16,22.733861
2006-01-31,23.366930
2006-02-15,23.905040
2006-02-28,24.866306
2006-03-15,25.439400
2006-03-31,26.412328
2006-04-07,26.932112
2006-04-18,27.130362
2006-04-28,28.004998
2006-05-15,27.718451
2006-05-31,26.627239
2006-06-15,25.457726
2006-06-30,25.992503
2006-07-17,25.121200
2006-07-31,25.660975
2006-08-14,25.599334
2006-08-31,26.364015
2006-09-15,25.869221
2006-09-29,25.834236
2006-10-16,25.977509
2006-10-31,26.284048
2006-11-15,26.982091
2006-11-30,27.078717
2006-12-15,27.628488
2006-12-20,27.885048
2006-12-29,28.611412
2007-01-15,29.447730
2007-01-31,30.137443
2007-02-15,31.318617
2007-02-28,30.642232
2007-03-15,30.289046
2007-03-30,31.355269
2007-04-16,32.106622
2007-04-30,33.337776
2007-05-15,34.452312
2007-05-31,35.097043
2007-06-15,35.718451
2007-06-29,36.246564
2007-07-16,36.656393
2007-07-31,35.878384
2007-08-16,32.036651
2007-08-31,34.209080
2007-09-17,32.299875
2007-09-28,33.002915
2007-10-15,34.385673
2007-10-31,34.420658
2007-11-15,32.606414
2007-11-30,31.007080
2007-12-17,29.562682
2007-12-31,29.770929
2008-01-15,26.435652
2008-01-31,24.498126
2008-02-15,24.433153
2008-02-29,24.992920
2008-03-14,24.558101
2008-03-31,24.488130
2008-04-15,24.997918
2008-04-30,25.457726
2008-05-15,25.807580
2008-05-30,25.454394
2008-06-13,24.931279
2008-06-30,23.416910
2008-07-15,21.692628
2008-07-31,22.452312
2008-08-14,22.775510
2008-08-29,22.855477
2008-09-15,21.427738
2008-09-30,19.795085
2008-10-15,17.237818
2008-10-31,15.946689
2008-11-14,15.883382
2008-11-28,14.973761
2008-12-15,14.267389
2008-12-31,14.017493
2009-01-15,14.413994
2009-01-30,14.132445
2009-02-16,13.521033
2009-02-27,13.019575
2009-03-16,12.661391
2009-03-31,12.846314
2009-04-15,13.759267
2009-04-30,14.713869
2009-05-15,15.118701
2009-05-29,15.580175
2009-06-15,16.331529
2009-06-30,16.211579
2009-07-15,15.890046
2009-07-31,16.749688
2009-08-17,17.204498
2009-08-24,17.774261
2009-08-31,18.002499
2009-09-07,18.142441
2009-09-15,18.525614
2009-09-22,18.808830
2009-09-30,19.115369
2009-10-07,19.140358
2009-10-15,19.750104
2009-10-30,18.470637
2009-11-16,18.952103
2009-11-30,18.285714
2009-12-15,18.155768
2009-12-31,18.723865
2010-01-07,19.515202
2010-01-15,19.711787
2010-01-22,19.710121
2010-01-29,19.536860
2010-02-08,19.087047
2010-02-15,18.898792
2010-02-26,19.082049
2010-03-08,19.670137
2010-03-15,19.746772
2010-03-22,19.983340
2010-03-31,20.189921
2010-04-07,20.576426
2010-04-15,21.042899
2010-04-22,20.997918
2010-04-30,20.841316
2010-05-07,19.523532
2010-05-17,20.229904
2010-05-25,19.338609
2010-05-31,19.996668
2010-06-07,19.725115
2010-06-15,20.078301
2010-06-22,20.509788
2010-06-30,20.056643
2010-07-07,20.123282
2010-07-15,20.351520
2010-07-22,20.184923
2010-07-30,20.334860
2010-08-09,20.619742
2010-08-16,20.149938
2010-08-23,20.109954
2010-08-31,20.038317
2010-09-07,20.288213
2010-09-15,20.536443
2010-09-22,20.734694
2010-09-30,20.649729
2010-10-07,20.974594
2010-10-15,21.194502
2010-10-22,21.346106
2010-10-29,21.252811
2010-11-08,21.587672
2010-11-15,21.404415
2010-11-22,21.179509
2010-11-30,20.604748
2010-12-07,20.884631
2010-12-15,21.174511
2010-12-22,21.381091
2010-12-31,21.471054
2011-01-07,21.947522
2011-01-17,22.320700
2011-01-24,22.505623
2011-01-31,22.670554
2011-02-07,23.256976
2011-02-15,23.426905
2011-02-22,22.610579
2011-02-28,22.978759
2011-03-07,22.858809
2011-03-15,21.799250
2011-03-22,22.588921
2011-03-31,22.838817
2011-04-07,23.481883
2011-04-15,23.620158
2011-04-26,24.028322
2011-04-29,24.251562
2011-05-09,24.286547
2011-05-16,24.324865
2011-05-23,24.291545
2011-05-31,24.593086
2011-06-07,24.348188
2011-06-15,24.176593
2011-06-22,24.091628
2011-06-30,24.248230
2011-07-07,24.368180
2011-07-15,23.500208
2011-07-22,24.004998
2011-07-29,23.360267
2011-08-08,20.109954
2011-08-16,21.147855
2011-08-22,20.209913
2011-08-31,21.237818
2011-09-07,20.356518
2011-09-15,19.681799
2011-09-22,18.987089
2011-09-30,19.128696
2011-10-07,19.731778
2011-10-17,20.484798
2011-10-24,20.604748
2011-10-31,20.663057
2011-11-07,20.296543
2011-11-15,19.883382
